Event ID,LGA,Start Date,Start Time,Customers Interrupted,Ave Dur. (min),Reason
1831232,NORTH SYDNEY,2021-02-12 00:00:00,2021-02-12 02:20:00,80,85.0,Environmental
1831236,MANLY,2021-02-12 00:00:00,2021-02-12 04:58:00,1764,110.0,Environmental
1831306,SINGLETON,2021-02-12 00:00:00,2021-02-12 11:00:00,82,80.0,Equipment fault
1831299,PITTWATER,2021-02-12 00:00:00,2021-02-12 11:05:00,539,719.543599257885,Third party
1831316,RYDE,2021-02-12 00:00:00,2021-02-12 11:57:00,116,152.817385057472,Equipment fault
1831361,PORT STEPHENS,2021-02-12 00:00:00,2021-02-12 16:05:00,91,22.0,Equipment fault
1831374,NEWCASTLE,2021-02-12 00:00:00,2021-02-12 17:05:00,51,14.0,Equipment fault
1831379,BANKSTOWN,2021-02-12 00:00:00,2021-02-12 17:33:31,83,61.4833333333333,Environmental
1831380,WARRINGAH,2021-02-12 00:00:00,2021-02-12 17:38:05,63,81.9166666666667,Equipment fault
1831255,ROCKDALE,2021-02-13 00:00:00,2021-02-13 05:55:58,199,259.033333333333,Equipment fault
1831447,SUTHERLAND,2021-02-13 00:00:00,2021-02-13 06:41:00,1472,62.0,Environmental
1831486,WILLOUGHBY,2021-02-13 00:00:00,2021-02-13 09:22:00,88,68.0,Environmental
1831489,PITTWATER,2021-02-13 00:00:00,2021-02-13 09:29:00,51,186.0,Environmental
1831491,PITTWATER,2021-02-13 00:00:00,2021-02-13 11:40:09,89,164.85,Environmental
1831463,MARRICKVILLE,2021-02-13 00:00:00,2021-02-13 12:41:52,58,28.1333333333333,Equipment fault
1831549,PITTWATER,2021-02-13 00:00:00,2021-02-13 15:21:05,100,163.856666666667,Environmental
1831559,WARRINGAH,2021-02-13 00:00:00,2021-02-13 17:05:00,72,80.0,Equipment fault
1831595,NORTH SYDNEY,2021-02-13 00:00:00,2021-02-13 18:24:00,103,141.0,Third party
1831572,RANDWICK,2021-02-13 00:00:00,2021-02-13 19:55:00,85,45.0,Equipment fault
1831574,PITTWATER,2021-02-13 00:00:00,2021-02-13 20:20:00,578,85.0,Environmental
1831619,GOSFORD,2021-02-14 00:00:00,2021-02-14 04:00:00,690,122.852173913043,Environmental
1831517,ROCKDALE,2021-02-14 00:00:00,2021-02-14 09:45:34,70,14.4333333333333,Environmental
1831677,SUTHERLAND,2021-02-14 00:00:00,2021-02-14 13:11:33,55,213.45,Environmental
1831653,BOTANY,2021-02-14 00:00:00,2021-02-14 14:35:00,63,70.0,Equipment fault
1831708,RYDE,2021-02-14 00:00:00,2021-02-14 17:09:00,92,395.591397849462,Equipment fault
1831687,LAKE MACQUARIE,2021-02-14 00:00:00,2021-02-14 18:30:00,131,136.717557251908,Equipment fault
1831743,GOSFORD,2021-02-15 00:00:00,2021-02-15 03:29:00,1669,107.128819652487,Environmental
1831785,SUTHERLAND,2021-02-15 00:00:00,2021-02-15 09:42:53,62,53.1166666666667,Environmental
1831868,WARRINGAH,2021-02-15 00:00:00,2021-02-15 12:56:00,2185,71.6058527663466,Environmental
1831924,SOUTH SYDNEY,2021-02-15 00:00:00,2021-02-15 15:06:14,120,98.7666666666667,Environmental
1831983,CANTERBURY,2021-02-15 00:00:00,2021-02-15 17:05:00,96,146.658506944445,Environmental
1832012,ASHFIELD,2021-02-15 00:00:00,2021-02-15 18:10:00,955,62.6335078534031,Equipment fault
1832040,WYONG,2021-02-15 00:00:00,2021-02-15 19:20:06,84,99.0333333333333,Equipment fault
1832067,LAKE MACQUARIE,2021-02-15 00:00:00,2021-02-15 21:03:00,1483,40.0,Environmental
1832086,CANTERBURY,2021-02-15 00:00:00,2021-02-15 23:46:21,100,313.65,Equipment fault
1832059,GOSFORD,2021-02-16 00:00:00,2021-02-16 00:43:00,3593,38.8042269187987,Environmental
1832099,KU-RING-GAI,2021-02-16 00:00:00,2021-02-16 06:23:37,78,61.3833333333333,Environmental
1832141,CESSNOCK,2021-02-16 00:00:00,2021-02-16 08:46:00,115,24.1034482758621,Equipment fault
1832258,BOTANY,2021-02-16 00:00:00,2021-02-16 14:36:00,64,164.0,Environmental
1832180,PORT STEPHENS,2021-02-16 00:00:00,2021-02-16 15:20:00,84,92.0,Equipment fault
1832415,HORNSBY,2021-02-17 00:00:00,2021-02-17 06:02:00,51,621.745098039216,Equipment fault
1832390,MAITLAND,2021-02-17 00:00:00,2021-02-17 08:20:33,86,204.45,Environmental
1832448,SUTHERLAND,2021-02-17 00:00:00,2021-02-17 10:41:07,54,193.883333333333,Equipment fault
1832463,KU-RING-GAI,2021-02-17 00:00:00,2021-02-17 11:30:00,108,75.0,Environmental
1832440,RANDWICK,2021-02-17 00:00:00,2021-02-17 13:05:00,161,279.793312757202,Equipment fault
1832533,BANKSTOWN,2021-02-17 00:00:00,2021-02-17 16:56:44,69,58.2666666666667,Third party
1832701,NEWCASTLE,2021-02-18 00:00:00,2021-02-18 14:10:00,197,73.0,Equipment fault
1832741,GOSFORD,2021-02-18 00:00:00,2021-02-18 18:20:00,57,20.0,Equipment fault
1832770,LAKE MACQUARIE,2021-02-18 00:00:00,2021-02-18 20:27:00,65,143.0,Equipment fault
1832775,AUBURN,2021-02-18 00:00:00,2021-02-18 23:14:00,67,49.0,Environmental
1832951,WOOLLAHRA,2021-02-19 00:00:00,2021-02-19 20:46:12,53,28.8,Equipment fault
1832957,RYDE,2021-02-19 00:00:00,2021-02-19 21:49:00,76,86.0,Equipment fault
1833071,GOSFORD,2021-02-20 00:00:00,2021-02-20 18:10:00,651,45.1858678955453,Environmental
1833082,CHATSWOOD,2021-02-20 00:00:00,2021-02-20 20:39:00,1999,61.0,Environmental
1833094,KU-RING-GAI,2021-02-20 00:00:00,2021-02-20 21:33:00,1956,72.5022900763359,Environmental
1833060,BANKSTOWN,2021-02-20 00:00:00,2021-02-20 21:50:00,110,29.5672727272727,Equipment fault
1833123,ROCKDALE,2021-02-21 00:00:00,2021-02-21 01:05:00,2146,81.2709497206704,Environmental
1833165,ROCKDALE,2021-02-21 00:00:00,2021-02-21 13:12:37,64,172.383333333333,Equipment fault
1833227,WOOLLAHRA,2021-02-22 00:00:00,2021-02-22 01:30:29,55,114.516666666667,Environmental
1833232,WYONG,2021-02-22 00:00:00,2021-02-22 03:42:00,893,72.0,Equipment fault
1833384,NORTH SYDNEY,2021-02-22 00:00:00,2021-02-22 14:03:56,61,61.0666666666667,Environmental
1833405,RANDWICK,2021-02-22 00:00:00,2021-02-22 15:16:00,1221,56.8160261651676,Equipment fault
1833421,SCONE,2021-02-22 00:00:00,2021-02-22 15:52:00,111,142.792792792793,Environmental
1833441,CESSNOCK,2021-02-22 00:00:00,2021-02-22 17:09:00,996,116.965863453815,Environmental
1833502,MARRICKVILLE,2021-02-22 00:00:00,2021-02-22 21:05:00,106,376.037735849057,Equipment fault
1833514,NEWCASTLE,2021-02-23 00:00:00,2021-02-23 00:31:00,373,44.9088471849866,Equipment fault
1833517,WYONG,2021-02-23 00:00:00,2021-02-23 02:48:00,1431,1.95530726256983,Environmental
1833618,WYONG,2021-02-23 00:00:00,2021-02-23 10:46:00,221,118.407239819005,Cable dig
1833773,RYDE,2021-02-23 00:00:00,2021-02-23 19:25:00,117,70.0,Equipment fault
1833784,RANDWICK,2021-02-24 00:00:00,2021-02-24 00:13:00,60,222.0,Equipment fault
1833795,RANDWICK,2021-02-24 00:00:00,2021-02-24 06:47:33,92,177.45,Equipment fault
1833864,GOSFORD,2021-02-24 00:00:00,2021-02-24 11:10:00,57,170.0,Equipment fault
1833949,CANADA BAY,2021-02-24 00:00:00,2021-02-24 16:26:13,51,188.783333333333,Third party
1834067,PITTWATER,2021-02-25 00:00:00,2021-02-25 11:08:00,4760,156.928211586902,Lightning
1834078,HURSTVILLE,2021-02-25 00:00:00,2021-02-25 11:27:00,53,127.855660377359,Third party
1834058,KU-RING-GAI,2021-02-25 00:00:00,2021-02-25 12:33:00,54,67.0,Equipment fault
1834176,KU-RING-GAI,2021-02-25 00:00:00,2021-02-25 16:06:00,1598,104.93375,Lightning
1834195,BANKSTOWN,2021-02-25 00:00:00,2021-02-25 17:02:01,72,45.3333333333333,Equipment fault
1834213,SYDNEY,2021-02-25 00:00:00,2021-02-25 18:24:00,1626,148.431468961278,Equipment fault
1834215,RYDE,2021-02-25 00:00:00,2021-02-25 18:38:00,102,186.669934640523,Equipment fault
1834232,KU-RING-GAI,2021-02-25 00:00:00,2021-02-25 21:19:00,776,60.0360824742268,Environmental
1834246,ROCKDALE,2021-02-26 00:00:00,2021-02-26 00:40:00,1358,137.304860088365,Environmental
1834383,NEWCASTLE,2021-02-26 00:00:00,2021-02-26 18:28:00,250,162.0,Equipment fault
1834389,BANKSTOWN,2021-02-26 00:00:00,2021-02-26 23:10:00,58,173.0,Third party
1834409,LAKE MACQUARIE,2021-02-27 00:00:00,2021-02-27 04:48:00,108,262.0,Equipment fault
1834502,BOTANY,2021-02-27 00:00:00,2021-02-27 18:54:00,608,36.0,Environmental
1834513,ASHFIELD,2021-02-27 00:00:00,2021-02-27 21:58:00,1156,93.8079584775087,Equipment fault
1834523,RYDE,2021-02-28 00:00:00,2021-02-28 05:21:00,1085,153.218031278749,Equipment fault
1834526,LAKE MACQUARIE,2021-02-28 00:00:00,2021-02-28 06:56:00,859,100.831395348837,Equipment fault
1834636,BANKSTOWN,2021-02-28 00:00:00,2021-02-28 23:13:00,929,66.0,Environmental
1834658,WARRINGAH,2021-03-01 00:00:00,2021-03-01 08:00:00,97,180.0,Third party
1834709,CANTERBURY,2021-03-01 00:00:00,2021-03-01 10:30:00,70,60.0,Environmental
1834746,PORT STEPHENS,2021-03-01 00:00:00,2021-03-01 11:41:00,1616,94.6113861386139,Environmental
1834805,WOOLLAHRA,2021-03-01 00:00:00,2021-03-01 13:40:00,176,426.363636363636,Equipment fault
1834798,KU-RING-GAI,2021-03-01 00:00:00,2021-03-01 13:42:00,172,273.55,Third party
1834902,KU-RING-GAI,2021-03-01 00:00:00,2021-03-01 13:44:00,58,796.0,Environmental
1834890,KU-RING-GAI,2021-03-01 00:00:00,2021-03-01 17:35:00,55,13.0,Environmental
1834907,GOSFORD,2021-03-01 00:00:00,2021-03-01 18:30:00,98,90.0,Environmental
1834917,WYONG,2021-03-01 00:00:00,2021-03-01 19:10:00,1902,114.744479495268,Equipment fault
1834926,GOSFORD,2021-03-01 00:00:00,2021-03-01 19:37:13,113,97.7833333333337,Equipment fault
1834943,LANE COVE,2021-03-01 00:00:00,2021-03-01 20:52:27,86,277.55,Environmental
1834942,MAITLAND,2021-03-02 00:00:00,2021-03-02 00:20:00,54,540.0,Third party
1834961,LAKE MACQUARIE,2021-03-02 00:00:00,2021-03-02 01:14:00,323,199.733746130031,Environmental
1834962,GOSFORD,2021-03-02 00:00:00,2021-03-02 01:20:00,753,76.4395750332005,Equipment fault
1834998,CANTERBURY,2021-03-02 00:00:00,2021-03-02 09:39:13,60,95.7833333333333,Third party
1835074,WARRINGAH,2021-03-02 00:00:00,2021-03-02 12:36:00,2204,115.791477787851,Environmental
1835008,NEWCASTLE,2021-03-02 00:00:00,2021-03-02 13:21:00,74,74.0,Equipment fault
1835134,CANTERBURY,2021-03-02 00:00:00,2021-03-02 15:26:35,105,400.416666666667,Equipment fault
1835167,WYONG,2021-03-02 00:00:00,2021-03-02 17:49:00,1225,66.8408163265306,Equipment fault
1835172,LEICHHARDT,2021-03-02 00:00:00,2021-03-02 18:29:00,1794,109.869565217391,Equipment fault
1835198,GOSFORD,2021-03-02 00:00:00,2021-03-02 21:47:00,1048,74.3320610687023,Equipment fault
1835197,SUTHERLAND,2021-03-02 00:00:00,2021-03-02 23:22:00,95,526.119298245614,Third party
1835195,SUTHERLAND,2021-03-03 00:00:00,2021-03-03 02:33:00,78,457.0,Environmental
1835212,HORNSBY,2021-03-03 00:00:00,2021-03-03 02:35:00,61,478.179508196721,Environmental
1835300,RYDE,2021-03-03 00:00:00,2021-03-03 11:40:00,81,385.802469135803,Equipment fault
1835318,WYONG,2021-03-03 00:00:00,2021-03-03 12:55:00,163,323.170731707317,Equipment fault
1835410,BANKSTOWN,2021-03-03 00:00:00,2021-03-03 18:35:00,63,60.0,Equipment fault
1835558,CANTERBURY,2021-03-03 00:00:00,2021-03-03 23:30:00,105,210.0,Equipment fault
1836962,MANLY,2021-03-04 00:00:00,2021-03-04 08:10:00,60,140.0,Equipment fault
1835471,KU-RING-GAI,2021-03-04 00:00:00,2021-03-04 09:22:00,96,207.977777777778,Equipment fault
1835474,AUBURN,2021-03-04 00:00:00,2021-03-04 09:23:48,83,96.2,Third party
1835637,GOSFORD,2021-03-04 00:00:00,2021-03-04 20:07:00,1383,239.693420101229,Equipment fault
1835648,MARRICKVILLE,2021-03-04 00:00:00,2021-03-04 23:30:33,109,144.350917431193,Equipment fault
1835708,GOSFORD,2021-03-05 00:00:00,2021-03-05 11:23:00,475,69.0,Environmental
1835734,BANKSTOWN,2021-03-05 00:00:00,2021-03-05 13:14:00,94,415.363829787234,Equipment fault
1835804,RYDE,2021-03-05 00:00:00,2021-03-05 23:15:00,251,7.39043824701195,Equipment fault
1835815,GOSFORD,2021-03-06 00:00:00,2021-03-06 04:55:00,849,35.7279151943463,Equipment fault
1835838,PITTWATER,2021-03-06 00:00:00,2021-03-06 09:29:29,56,448.216666666666,Environmental
1835913,SUTHERLAND,2021-03-06 00:00:00,2021-03-06 20:33:53,72,241.933333333333,Environmental
1835923,SYDNEY,2021-03-06 00:00:00,2021-03-06 23:27:00,693,59.0,Equipment fault
1835930,MANLY,2021-03-07 00:00:00,2021-03-07 03:35:00,9199,97.6375787872202,Equipment fault
1836080,SINGLETON,2021-03-07 00:00:00,2021-03-07 07:30:00,71,6.0,Operating fault
1835940,MANLY,2021-03-07 00:00:00,2021-03-07 10:45:00,237,150.0,Equipment fault
1836008,NEWCASTLE,2021-03-07 00:00:00,2021-03-07 19:58:00,195,45.9384615384615,Equipment fault
1836063,HORNSBY,2021-03-08 00:00:00,2021-03-08 09:23:00,1317,140.783599088838,Cable dig
1836134,WARRINGAH,2021-03-08 00:00:00,2021-03-08 12:03:00,66,126.313432835821,Environmental
1836133,WYONG,2021-03-08 00:00:00,2021-03-08 12:19:00,141,60.0,Equipment fault
1836145,GOSFORD,2021-03-08 00:00:00,2021-03-08 12:34:00,141,37.0,Environmental
1836173,MERRIWA,2021-03-08 00:00:00,2021-03-08 13:43:00,181,316.651933701657,Equipment fault
1836180,SINGLETON,2021-03-08 00:00:00,2021-03-08 13:51:00,138,422.920289855072,Equipment fault
1836220,SINGLETON,2021-03-08 00:00:00,2021-03-08 14:06:00,199,490.985,Equipment fault
1836186,SINGLETON,2021-03-08 00:00:00,2021-03-08 14:07:00,57,1123.0,Environmental
1836192,SINGLETON,2021-03-08 00:00:00,2021-03-08 14:07:00,273,1346.45620437956,Environmental
1836187,CESSNOCK,2021-03-08 00:00:00,2021-03-08 14:08:00,4378,37.989497716895,Environmental
1836214,SINGLETON,2021-03-08 00:00:00,2021-03-08 14:09:00,71,1273.84375,Environmental
1836212,CESSNOCK,2021-03-08 00:00:00,2021-03-08 14:14:00,998,1102.61322645291,Environmental
1836243,CESSNOCK,2021-03-08 00:00:00,2021-03-08 14:34:00,225,473.035555555556,Equipment fault
1836287,MAITLAND,2021-03-08 00:00:00,2021-03-08 14:55:00,330,365.0,Environmental
1836300,MAITLAND,2021-03-08 00:00:00,2021-03-08 14:56:00,346,292.066473988439,Equipment fault
1836400,RANDWICK,2021-03-08 00:00:00,2021-03-08 17:40:00,137,155.0,Equipment fault
1836336,SINGLETON,2021-03-08 00:00:00,2021-03-08 19:57:00,157,528.0,Environmental
1836322,WOOLLAHRA,2021-03-08 00:00:00,2021-03-08 20:40:00,116,270.0,Third party
1836509,GOSFORD,2021-03-08 00:00:00,2021-03-08 20:46:00,83,81.0,Environmental
1836544,MUSWELLBROOK,2021-03-09 00:00:00,2021-03-09 05:52:00,582,135.927835051546,Environmental
1836730,WYONG,2021-03-09 00:00:00,2021-03-09 13:48:00,107,171.672897196262,Environmental
1836805,AUBURN,2021-03-09 00:00:00,2021-03-09 18:10:41,85,39.3166666666667,Equipment fault
1836815,MARRICKVILLE,2021-03-09 00:00:00,2021-03-09 20:00:52,63,67.1333333333333,Equipment fault
1836822,LAKE MACQUARIE,2021-03-09 00:00:00,2021-03-09 20:22:00,66,101.618181818182,Equipment fault
1836879,WYONG,2021-03-10 00:00:00,2021-03-10 08:16:00,522,14.9885277246654,Environmental
1836895,SUTHERLAND,2021-03-10 00:00:00,2021-03-10 09:10:00,55,290.0,Equipment fault
1837034,BANKSTOWN,2021-03-10 00:00:00,2021-03-10 14:21:00,244,45.0,Third party
1837059,LAKE MACQUARIE,2021-03-10 00:00:00,2021-03-10 16:13:00,710,101.907172995781,Equipment fault
1837108,CANTERBURY,2021-03-10 00:00:00,2021-03-10 19:32:00,276,113.779649758454,Equipment fault
1837118,LAKE MACQUARIE,2021-03-10 00:00:00,2021-03-10 21:42:00,103,8.0,Equipment fault
1837133,WOOLLAHRA,2021-03-11 00:00:00,2021-03-11 05:07:07,55,322.883333333333,Equipment fault
1837342,PORT STEPHENS,2021-03-11 00:00:00,2021-03-11 15:24:28,71,23.5333333333333,Equipment fault
1837344,MARRICKVILLE,2021-03-11 00:00:00,2021-03-11 19:35:00,261,20.0,Equipment fault
1837381,HORNSBY,2021-03-11 00:00:00,2021-03-11 23:15:00,159,929.119496855346,Third party
1837406,BANKSTOWN,2021-03-12 00:00:00,2021-03-12 11:55:00,188,55.0,Environmental
1837592,SINGLETON,2021-03-12 00:00:00,2021-03-12 16:29:00,66,92.3333333333333,Environmental
1837594,CESSNOCK,2021-03-12 00:00:00,2021-03-12 16:34:00,160,195.2375,Environmental
1837600,SINGLETON,2021-03-12 00:00:00,2021-03-12 16:38:00,226,143.650442477876,Equipment fault
1837598,SUTHERLAND,2021-03-12 00:00:00,2021-03-12 16:39:00,2162,90.1258094357077,Environmental
1837602,WYONG,2021-03-12 00:00:00,2021-03-12 16:49:00,65,56.0,Environmental
1837616,CESSNOCK,2021-03-12 00:00:00,2021-03-12 17:03:00,52,398.707692307692,Equipment fault
1837652,RANDWICK,2021-03-12 00:00:00,2021-03-12 18:52:45,93,49.25,Equipment fault
1837486,MANLY,2021-03-12 00:00:00,2021-03-12 20:00:00,110,280.0,Equipment fault
1837697,WOOLLAHRA,2021-03-12 00:00:00,2021-03-12 20:54:25,117,50.5833333333333,Equipment fault
1837725,HORNSBY,2021-03-13 00:00:00,2021-03-13 02:55:00,1340,105.178092399404,Equipment fault
1837726,SINGLETON,2021-03-13 00:00:00,2021-03-13 02:55:00,66,154.969696969697,Environmental
1837727,GOSFORD,2021-03-13 00:00:00,2021-03-13 03:29:23,59,65.6166666666667,Environmental
1837839,AUBURN,2021-03-13 00:00:00,2021-03-13 19:15:00,184,90.2475543478261,Equipment fault
1837918,WOOLLAHRA,2021-03-14 00:00:00,2021-03-14 09:02:33,117,2162.45,Equipment fault
1837968,RANDWICK,2021-03-14 00:00:00,2021-03-14 11:23:14,145,132.766666666667,Environmental
1838001,HORNSBY,2021-03-14 00:00:00,2021-03-14 12:45:10,51,329.833333333333,Environmental
1838004,SUTHERLAND,2021-03-14 00:00:00,2021-03-14 12:57:00,57,143.0,Environmental
1838062,HORNSBY,2021-03-14 00:00:00,2021-03-14 15:19:00,279,102.243727598566,Environmental
1837992,MOSMAN,2021-03-14 00:00:00,2021-03-14 15:35:00,62,45.0,Equipment fault
1838019,SUTHERLAND,2021-03-14 00:00:00,2021-03-14 16:20:00,55,310.0,Environmental
1838089,WARRINGAH,2021-03-14 00:00:00,2021-03-14 17:15:00,189,135.0,Equipment fault
1838351,BANKSTOWN,2021-03-14 00:00:00,2021-03-14 20:26:00,245,5.0,Equipment fault
1838033,NORTH SYDNEY,2021-03-14 00:00:00,2021-03-14 22:10:00,103,120.0,Environmental
1838052,MARRICKVILLE,2021-03-14 00:00:00,2021-03-14 23:15:00,70,20.0,Environmental
1838169,RYDE,2021-03-15 00:00:00,2021-03-15 07:58:00,385,192.519480519481,Cable dig
1838367,CESSNOCK,2021-03-15 00:00:00,2021-03-15 14:42:00,1397,110.013561741613,Equipment fault
1838475,SOUTH SYDNEY,2021-03-16 00:00:00,2021-03-16 04:17:00,1873,91.735325506937,Equipment fault
1838557,CANTERBURY,2021-03-16 00:00:00,2021-03-16 10:30:00,52,205.0,Equipment fault
1838559,STRATHFIELD,2021-03-16 00:00:00,2021-03-16 10:51:02,52,148.966666666667,Third party
1838719,WARRINGAH,2021-03-17 00:00:00,2021-03-17 00:16:00,2011,192.592647789369,Equipment fault
1838739,GOSFORD,2021-03-17 00:00:00,2021-03-17 02:20:00,1251,267.631955484897,Equipment fault
1838782,LANE COVE,2021-03-17 00:00:00,2021-03-17 09:30:51,73,239.15,Equipment fault
1838811,WYONG,2021-03-17 00:00:00,2021-03-17 10:47:00,2020,101.201385452746,Equipment fault
1838939,SINGLETON,2021-03-17 00:00:00,2021-03-17 17:06:00,504,70.9285714285714,Equipment fault
1838956,RYDE,2021-03-17 00:00:00,2021-03-17 19:03:53,55,71.1166666666667,Third party
1838988,RYDE,2021-03-18 00:00:00,2021-03-18 00:38:00,1245,71.0,Environmental
1838997,CESSNOCK,2021-03-18 00:00:00,2021-03-18 05:00:00,94,236.765957446809,Environmental
1839001,PORT STEPHENS,2021-03-18 00:00:00,2021-03-18 10:30:00,67,40.0,Equipment fault
1839145,GOSFORD,2021-03-18 00:00:00,2021-03-18 12:09:28,53,170.533333333333,Equipment fault
1839120,CESSNOCK,2021-03-18 00:00:00,2021-03-18 12:56:00,94,104.723404255319,Environmental
1839243,HORNSBY,2021-03-18 00:00:00,2021-03-18 15:29:00,758,3.61213720316623,Lightning
1839273,WOOLLAHRA,2021-03-18 00:00:00,2021-03-18 17:20:00,52,20.0,Equipment fault
1839298,CANTERBURY,2021-03-18 00:00:00,2021-03-18 18:30:55,70,339.083333333333,Environmental
1839303,MAITLAND,2021-03-18 00:00:00,2021-03-18 18:50:00,818,252.065853658537,Environmental
1839297,CESSNOCK,2021-03-18 00:00:00,2021-03-18 18:52:00,80,142.05,Environmental
1839322,GOSFORD,2021-03-18 00:00:00,2021-03-18 19:45:00,53,172.333333333333,Equipment fault
1839358,WYONG,2021-03-18 00:00:00,2021-03-18 22:21:00,212,84.0,Equipment fault
1839367,CANTERBURY,2021-03-19 00:00:00,2021-03-19 00:48:00,70,177.0,Equipment fault
1839374,LEICHHARDT,2021-03-19 00:00:00,2021-03-19 02:26:16,87,203.733333333333,Environmental
1839377,KOGARAH,2021-03-19 00:00:00,2021-03-19 03:59:47,101,320.216666666666,Environmental
1839382,HORNSBY,2021-03-19 00:00:00,2021-03-19 05:59:36,81,42.4,Environmental
1839384,WARRINGAH,2021-03-19 00:00:00,2021-03-19 06:07:00,51,218.0,Environmental
1839396,GOSFORD,2021-03-19 00:00:00,2021-03-19 07:13:00,2360,93.7923728813559,Environmental
1839512,CESSNOCK,2021-03-19 00:00:00,2021-03-19 10:15:00,1180,92.0,Environmental
1839554,CESSNOCK,2021-03-19 00:00:00,2021-03-19 11:39:00,1345,168.7843866171,Equipment fault
1839568,WILLOUGHBY,2021-03-19 00:00:00,2021-03-19 12:04:10,82,33.8333333333333,Environmental
1839576,LAKE MACQUARIE,2021-03-19 00:00:00,2021-03-19 12:24:00,80,171.0,Equipment fault
1839618,BANKSTOWN,2021-03-19 00:00:00,2021-03-19 14:47:44,51,67.2666666666667,Environmental
1839658,AUBURN,2021-03-19 00:00:00,2021-03-19 16:27:00,69,318.0,Third party
1839602,LAKE MACQUARIE,2021-03-19 00:00:00,2021-03-19 16:33:05,195,111.916666666667,Equipment fault
1839680,SOUTH SYDNEY,2021-03-19 00:00:00,2021-03-19 17:45:00,85,180.0,Equipment fault
1839725,SUTHERLAND,2021-03-19 00:00:00,2021-03-19 23:30:00,58,50.0,Environmental
1840466,HORNSBY,2021-03-21 00:00:00,2021-03-21 00:13:00,100,1221.838,Equipment fault
1840362,LANE COVE,2021-03-21 00:00:00,2021-03-21 01:37:00,77,35.1785714285714,Equipment fault
1840489,WYONG,2021-03-21 00:00:00,2021-03-21 02:25:00,78,3685.85897435897,Equipment fault
1840499,WYONG,2021-03-21 00:00:00,2021-03-21 04:15:00,107,244.056074766355,Environmental
1840518,LAKE MACQUARIE,2021-03-21 00:00:00,2021-03-21 07:03:00,839,240.130952380952,Environmental
1840546,WYONG,2021-03-21 00:00:00,2021-03-21 07:46:00,160,295.4375,Environmental
1840624,GOSFORD,2021-03-21 00:00:00,2021-03-21 09:33:00,781,784.909090909091,Environmental
1840617,WYONG,2021-03-21 00:00:00,2021-03-21 09:37:00,752,391.800531914894,Equipment fault
1840676,PITTWATER,2021-03-21 00:00:00,2021-03-21 10:09:00,261,76.1685823754789,Environmental
1840694,GOSFORD,2021-03-21 00:00:00,2021-03-21 10:21:00,1503,455.21623419827,Equipment fault
1840786,BANKSTOWN,2021-03-21 00:00:00,2021-03-21 12:17:00,66,388.0,Environmental
1840682,WYONG,2021-03-21 00:00:00,2021-03-21 12:57:00,1060,13.6540999057493,Environmental
1840651,WAVERLEY,2021-03-21 00:00:00,2021-03-21 14:48:00,198,344.0,Equipment fault
1840630,AUBURN,2021-03-21 00:00:00,2021-03-21 15:10:00,58,105.0,Environmental
1840917,NEWCASTLE,2021-03-21 00:00:00,2021-03-21 16:07:00,76,83.0,Customer installation
1840969,KU-RING-GAI,2021-03-21 00:00:00,2021-03-21 18:30:00,55,60.0,Environmental
1840989,NORTH SYDNEY,2021-03-21 00:00:00,2021-03-21 19:48:05,130,71.9166666666667,Equipment fault
1840994,WAVERLEY,2021-03-21 00:00:00,2021-03-21 20:05:00,85,75.0,Equipment fault
1841007,WILLOUGHBY,2021-03-21 00:00:00,2021-03-21 21:30:00,55,40.0,Environmental
1840937,WARRINGAH,2021-03-21 00:00:00,2021-03-21 21:32:00,73,857.0,Equipment fault
1841020,GOSFORD,2021-03-21 00:00:00,2021-03-21 22:50:00,691,86.0,Environmental
1841044,SOUTH SYDNEY,2021-03-22 00:00:00,2021-03-22 01:09:00,55,346.0,Equipment fault
1841046,GOSFORD,2021-03-22 00:00:00,2021-03-22 01:23:00,113,936.115044247788,Environmental
1841055,GOSFORD,2021-03-22 00:00:00,2021-03-22 03:52:00,371,4135.45283018868,Environmental
1841147,MOSMAN,2021-03-22 00:00:00,2021-03-22 08:40:03,70,153.783333333333,Environmental
1841389,PITTWATER,2021-03-22 00:00:00,2021-03-22 12:33:16,122,130.151366120219,Equipment fault
1841392,STRATHFIELD,2021-03-22 00:00:00,2021-03-22 12:35:00,117,85.0,Equipment fault
1841419,KU-RING-GAI,2021-03-22 00:00:00,2021-03-22 13:04:08,59,25.8666666666667,Environmental
1841142,PORT STEPHENS,2021-03-22 00:00:00,2021-03-22 14:27:00,318,45.0,Environmental
1841542,NEWCASTLE,2021-03-22 00:00:00,2021-03-22 16:26:00,2038,81.0888125613347,Equipment fault
1841278,WAVERLEY,2021-03-22 00:00:00,2021-03-22 16:50:00,133,120.0,Equipment fault
1841570,HORNSBY,2021-03-22 00:00:00,2021-03-22 17:20:00,123,277.013414634146,Equipment fault
1842186,SOUTH SYDNEY,2021-03-22 00:00:00,2021-03-22 18:32:00,53,3116.88679245283,Equipment fault
1841637,KU-RING-GAI,2021-03-22 00:00:00,2021-03-22 20:02:00,272,821.088235294118,Environmental
1841680,AUBURN,2021-03-23 00:00:00,2021-03-23 04:23:00,81,107.308641975309,Equipment fault
1841682,RANDWICK,2021-03-23 00:00:00,2021-03-23 04:51:00,91,444.0,Equipment fault
1841772,WAVERLEY,2021-03-23 00:00:00,2021-03-23 06:00:00,85,939.0,Equipment fault
